Epoch,Total Loss,Target Loss,Regularization Loss
1,2.6706004,2.6419053,0.2869501
2,1.9030666,1.8747499,0.28316686
3,1.7222276,1.6939147,0.2831291
4,1.3220171,1.2936494,0.2836767
5,1.0447273,1.0167232,0.28004164
6,0.792261,0.7643728,0.2788817
7,0.5292418,0.5011738,0.28068
8,0.43765253,0.4094081,0.2824443
9,0.37627104,0.34829417,0.2797686
10,0.2256768,0.19737335,0.28303462
11,0.14228255,0.114310645,0.27971902
12,0.17339824,0.14595273,0.27445516
13,0.105753824,0.07734712,0.28406703
14,0.099252686,0.07155823,0.27694452
15,0.07171793,0.04370153,0.28016406
16,0.0691842,0.04193158,0.2725262
17,0.06048977,0.032804247,0.27685523
18,0.044882577,0.017426055,0.27456522
19,0.043111075,0.0153976185,0.27713457
20,0.040755417,0.013122555,0.27632862
21,0.036862336,0.008885315,0.27977023
22,0.034465104,0.006286387,0.28178716
23,0.03520397,0.0077114785,0.27492493
24,0.034415103,0.0069238804,0.27491224
25,0.032309186,0.004905172,0.27404013
26,0.03143684,0.0038081177,0.2762872
27,0.03377435,0.0063210567,0.27453294
28,0.029099513,0.0013178869,0.27781627
29,0.029406587,0.0020781278,0.27328458
30,0.031693734,0.004620239,0.27073497
31,0.029687123,0.0025558944,0.2713123
32,0.028510962,0.0007578556,0.27753106
33,0.029261872,0.001963642,0.2729823
34,0.028493812,0.0014478795,0.27045932
35,0.028620778,0.0012101657,0.27410612
36,0.028417291,0.0009677939,0.27449498
37,0.028791124,0.0017836895,0.27007434
38,0.028009335,0.001189941,0.26819393
39,0.028532788,0.0013867174,0.2714607
40,0.028229816,0.001419812,0.26810002
41,0.027730964,0.0006706758,0.27060288
42,0.027870296,0.0008234574,0.27046838
43,0.027839936,0.0010037442,0.26836193
44,0.028955057,0.001435086,0.2751997
45,0.027745776,0.0009737384,0.26772037
46,0.027462156,0.00077434635,0.2668781
47,0.027351981,0.0004535079,0.26898474
48,0.027587552,0.0009590331,0.26628518
49,0.02734252,0.0007941435,0.26548377
50,0.027365342,0.00060179847,0.26763543
51,0.027335051,0.0008819088,0.26453143
52,0.027452998,0.00080861396,0.26644385
53,0.027892405,0.00029922565,0.27593178
54,0.027612673,0.0011518573,0.26460814
55,0.02736506,0.00056470535,0.26800355
56,0.027072702,0.00037968022,0.26693022
57,0.027272142,0.00091477,0.26357374
58,0.027894316,0.0015665814,0.26327735
59,0.027336642,0.00027033698,0.27066305
60,0.02698641,0.0008115585,0.26174852
61,0.02722061,0.0008424649,0.26378146
62,0.027030902,0.00035641761,0.26674485
63,0.026690569,0.0003884901,0.26302078
64,0.026901044,0.00043545026,0.26465592
65,0.026690492,0.00032210944,0.26368383
66,0.027196875,0.00045051493,0.2674636
67,0.027140617,0.0010169551,0.2612366
68,0.026950499,0.0006970917,0.26253408
69,0.02809195,0.0021545184,0.25937432
70,0.026726015,0.0005650861,0.2616093
71,0.026624417,0.0004642121,0.26160204
72,0.026884796,0.00029184122,0.26592955
73,0.026845945,0.00068884424,0.26157102
74,0.026813677,0.0004243005,0.26389375
75,0.027485808,0.0017520997,0.2573371
76,0.026610551,0.00043642573,0.26174125
77,0.026114129,0.00041439914,0.2569973
78,0.026411287,0.00041882222,0.25992465
79,0.02642435,0.00057018147,0.25854167
80,0.026119726,0.0005325406,0.25587183
81,0.026271444,0.00032742985,0.25944012
82,0.026534539,0.0007302719,0.25804266
83,0.026588392,0.000525515,0.26062876
84,0.026415851,0.00064940896,0.2576644
85,0.026332522,0.00046597733,0.25866544
86,0.026171193,0.00046931772,0.25701874
87,0.026143713,0.0007723345,0.2537138
88,0.026177434,0.0008434436,0.25333992
89,0.02623981,0.0006122662,0.25627545
90,0.026235528,0.00045706448,0.25778463
91,0.026195107,0.00065348524,0.2554162
92,0.02631522,0.00049370644,0.25821513
93,0.026440015,0.0004500029,0.25990012
94,0.026154645,0.00038980666,0.25764838
95,0.026181443,0.00045180763,0.25729635
96,0.026368799,0.00024179972,0.26127
97,0.026412245,0.0007563698,0.25655875
98,0.026983758,0.00086851045,0.26115248
99,0.026611067,0.0011363637,0.25474703
100,0.025702732,0.0003240484,0.25378683
101,0.026362212,0.0010004235,0.25361788
102,0.026380548,0.00093014556,0.25450402
103,0.025958499,0.00044708996,0.25511408
104,0.026174499,0.0003557693,0.2581873
105,0.026034668,0.00073708035,0.25297588
106,0.026218966,0.0004695528,0.25749412
107,0.026038121,0.00062367565,0.25414446
108,0.026449604,0.0001914445,0.2625816
109,0.026280995,0.00087155297,0.25409442
110,0.025948612,0.0007390025,0.2520961
111,0.026559323,0.0010119046,0.25547418
112,0.026066344,0.0007486751,0.2531767
113,0.025562642,0.0004058934,0.25156748
114,0.025532622,0.00029357427,0.25239047
115,0.025991531,0.00084692426,0.25144607
116,0.026281541,0.0007682695,0.2551327
117,0.025866602,0.0005781807,0.2528842
118,0.02586144,0.00034461345,0.25516826
119,0.02569478,0.00062688685,0.25067893
120,0.02576421,0.0003010626,0.25463146
121,0.02592859,0.00042227877,0.25506312
122,0.025932165,0.0004592729,0.2547289
123,0.025699167,0.0005685097,0.25130656
124,0.026484879,0.0010525757,0.25432304
125,0.026407195,0.0013065126,0.2510068
126,0.02572013,0.00077274634,0.24947384
127,0.025593556,0.00023093336,0.25362623
128,0.025807327,0.00095325295,0.24854073
129,0.026201058,0.0013358498,0.24865207
130,0.025620583,0.0005457605,0.25074822
131,0.025908569,0.00030472456,0.25603843
132,0.025974575,0.0005523795,0.25422195
133,0.025702419,0.00025318936,0.25449228
134,0.025713867,0.0002730252,0.25440842
135,0.025889551,0.00081809465,0.25071457
136,0.025610574,0.00023145184,0.2537912
137,0.025769234,0.0009433279,0.24825905
138,0.026539018,0.0011299632,0.25409055
139,0.02562636,0.00015645949,0.254699
140,0.025742471,0.00018565483,0.25556815
141,0.025751002,0.000198887,0.25552115
142,0.025446495,0.00029756816,0.25148925
143,0.025985878,0.0006158225,0.25370055
144,0.025195403,0.00037031434,0.24825089
145,0.02521247,0.0002560336,0.24956436
146,0.025749825,0.00079495023,0.24954873
147,0.025211612,0.0005548265,0.24656786
148,0.02541842,0.0005827983,0.24835622
149,0.025025917,0.0004137038,0.24612212
150,0.025162296,0.00033009928,0.24832197
151,0.02530512,0.00032333334,0.24981786
152,0.025710225,0.00065262197,0.25057602
153,0.025215073,0.00018191096,0.2503316
154,0.025128555,0.00021406039,0.24914493
155,0.02522514,0.0002820608,0.24943079
156,0.025258126,0.00048990664,0.24768218
157,0.025204001,0.0003696718,0.24834329
158,0.025200488,0.0006392364,0.24561252
159,0.025121894,0.0003120938,0.248098
160,0.025040684,0.00036476515,0.24675918
161,0.025191555,0.0004895369,0.24702017
162,0.025156599,0.00057306926,0.24583529
163,0.025222495,0.0005656393,0.24656856
164,0.025261156,0.0002875732,0.24973582
165,0.025282308,0.0002072019,0.25075105
166,0.024828592,0.00040249078,0.244261
167,0.024948586,0.00044308335,0.24505502
168,0.025141025,0.00042309533,0.24717928
169,0.02557854,0.0012426934,0.24335846
170,0.025086759,0.00046422638,0.24622531
171,0.02495512,0.00025499408,0.24700126
172,0.024936337,0.00027577448,0.24660562
173,0.024760423,0.00019815794,0.24562265
174,0.026311757,0.0015825029,0.24729253
175,0.024838496,0.00026172184,0.24576774
176,0.02508286,0.0006678513,0.24415009
177,0.024775036,0.00034384598,0.2443119
178,0.024979364,0.0007043529,0.2427501
179,0.025005728,0.00025410048,0.24751627
180,0.025159338,0.0002294745,0.24929865
181,0.02478231,0.00020914772,0.24573162
182,0.0249764,0.00037458265,0.24601817
183,0.024876717,0.00048148326,0.24395235
184,0.025108684,0.00027971633,0.24828966
185,0.025097882,0.00080533343,0.2429255
186,0.02514086,0.0005743834,0.24566475
187,0.02472472,0.0002031473,0.24521571
188,0.024502486,0.00015285239,0.24349633
189,0.024691023,0.000241764,0.24449259
190,0.024631573,0.00031916433,0.24312408
191,0.024707498,0.00045863993,0.2424886
192,0.024790071,0.00039177315,0.24398297
193,0.024768127,0.00042127923,0.24346846
194,0.024875272,0.00044891174,0.24426359
195,0.02438172,0.00033622497,0.24045494
196,0.024568433,0.00035051638,0.24217916
197,0.024689483,0.00030572296,0.2438376
198,0.02451685,0.0003667583,0.24150091
199,0.024470314,0.00018348193,0.24286832
200,0.025141165,0.00093687605,0.24204287
201,0.02440079,0.0002695228,0.24131265
202,0.024827182,0.0009063447,0.23920837
203,0.024376191,0.00031605805,0.24060133
204,0.024611613,0.00047240424,0.24139209
205,0.02480287,0.00048313045,0.24319738
206,0.024661178,0.000632722,0.24028456
207,0.024537465,0.0004032457,0.24134219
208,0.02457824,0.00016995773,0.24408282
209,0.02443711,0.0002782589,0.24158852
210,0.024426786,0.00030299704,0.2412379
211,0.024297753,0.0006254913,0.23672262
212,0.024068879,0.0001512804,0.23917599
213,0.024139766,0.0003015388,0.23838226
214,0.024481403,0.0003049487,0.24176453
215,0.024060933,0.00019548772,0.23865443
216,0.02425518,0.00027201156,0.23983169
217,0.024504773,0.00026573497,0.2423904
218,0.024291078,0.00055818574,0.2373289
219,0.024390124,0.00018786069,0.24202262
220,0.024153806,0.00036092848,0.23792878
221,0.024689041,0.0005623449,0.24126695
222,0.024098832,0.00012496534,0.23973867
223,0.024443088,0.00017366771,0.2426942
224,0.024337431,0.00024299642,0.24094434
225,0.024744479,0.00063598354,0.24108495
226,0.02434157,0.0002415847,0.24099985
227,0.02414407,0.0003991163,0.23744954
228,0.024697522,0.0013117853,0.23385736
